OrderItemID,OrderID,ItemID,Quantity,UnitPriceAtTime_EGP,DiscountApplied_EGP
2415,868,6,1,325.0,0.0
2416,868,23,2,50.0,10
2417,868,22,2,62.5,0.0
2418,868,16,1,49.73,0.0
2419,868,17,1,48.68,0.0
2420,869,24,2,29.75,0.0
2421,869,20,1,62.67,15
2422,869,3,3,337.5,30
2423,870,53,3,43.94,0.0
2424,870,13,1,250.0,0.0
2425,871,34,1,420.9,15
2426,871,31,1,48.84,0.0
2427,871,28,1,79.12,15
2428,871,2,2,362.5,40
2429,871,46,1,34.0,0.0
2430,872,37,1,116.19,0.0
2431,872,11,1,71.14,0.0
2432,872,44,2,111.12,0.0
2433,873,21,1,50.0,0.0
2434,873,2,1,362.5,20
2435,873,29,3,74.67,0.0
2436,873,53,2,45.94,0.0
2437,874,8,1,97.2,0.0
2438,875,29,1,77.11,25
2439,875,19,1,175.0,15
2440,876,48,1,38.25,0.0
2441,876,51,1,162.5,0.0
2442,876,60,1,1700.0,0.0
2443,877,54,1,115.0,0.0
2444,877,33,1,1375.0,0.0
2445,877,26,1,42.5,0.0
2446,877,50,1,212.5,0.0
2447,878,21,2,50.0,0.0
2448,878,1,1,300.0,0.0
2449,878,44,1,134.14,0.0
2450,878,13,1,250.0,0.0
2451,879,11,1,70.9,0.0
2452,879,13,1,250.0,0.0
2453,880,37,1,112.24,0.0
2454,880,39,1,262.5,0.0
2455,880,43,3,97.5,15
2456,881,10,3,74.36,0.0
2457,881,51,1,162.5,0.0
2458,881,47,1,38.25,0.0
2459,881,51,1,162.5,0.0
2460,881,12,1,237.5,30
2461,882,1,1,300.0,0.0
2462,882,10,5,77.13,0.0
2463,883,24,1,29.75,0.0
2464,883,40,1,337.5,0.0
2465,884,3,3,337.5,0.0
2466,884,54,1,106.8,30
2467,885,51,1,162.5,15
2468,885,5,2,487.5,15
2469,885,1,1,300.0,15
2470,885,52,1,150.66,0.0
2471,886,49,2,85.33,0.0
2472,887,8,1,102.44,0.0
2473,887,36,1,275.0,0.0
2474,888,25,3,38.25,0.0
2475,888,42,1,159.81,30
2476,889,17,1,50.09,0.0
2477,889,53,1,45.94,0.0
2478,890,37,3,123.72,0.0
2479,890,31,1,58.85,0.0
2480,890,5,1,487.5,0.0
2481,891,32,1,137.5,0.0
2482,891,44,2,127.36,0.0
2483,892,16,2,51.23,0.0
2484,892,58,2,34.0,0.0
2485,893,18,1,57.29,0.0
2486,893,12,1,237.5,0.0
2487,893,52,2,175.0,0.0
2488,893,39,1,262.5,0.0
2489,894,43,1,111.27,0.0
2490,894,10,3,75.85,10
2491,894,27,3,25.5,0.0
2492,894,58,1,34.0,0.0
2493,894,12,2,237.5,0.0
2494,895,33,1,1375.0,0.0
2495,895,59,1,133.03,0.0
2496,895,36,3,275.0,30
2497,896,12,1,237.5,0.0
2498,896,9,1,112.5,0.0
2499,897,37,1,135.16,30
2500,897,3,1,337.5,10
2501,897,7,1,159.05,0.0
2502,898,48,1,38.25,0.0
2503,898,60,1,1700.0,0.0
2504,899,59,2,144.15,15
2505,899,5,2,487.5,0.0
2506,900,37,1,128.43,0.0
2507,900,12,1,237.5,0.0
2508,900,39,1,262.5,0.0
2509,901,16,1,48.83,0.0
2510,901,58,1,34.0,0.0
2511,902,55,1,550.0,0.0
2512,902,46,1,34.0,0.0
2513,903,18,1,50.65,0.0
2514,903,19,1,175.0,0.0
2515,903,36,1,275.0,0.0
2516,904,46,3,34.66,0.0
2517,904,1,2,300.0,0.0
2518,904,22,1,62.5,0.0
2519,905,50,3,212.5,30
2520,905,2,1,362.5,0.0
2521,905,6,1,325.0,0.0
2522,906,20,1,73.47,30
2523,906,52,2,121.35,10
2524,907,29,2,67.01,0.0
2525,908,17,1,45.72,0.0
2526,908,41,1,177.91,0.0
2527,909,41,2,190.85,0.0
2528,909,20,1,88.46,0.0
2529,909,54,1,115.72,0.0
2530,909,29,1,75.72,0.0
2531,909,16,1,51.14,0.0
2532,910,26,1,42.5,0.0
2533,910,24,1,29.75,0.0
2534,911,35,1,323.0,0.0
2535,911,24,1,29.75,0.0
2536,912,7,1,133.92,0.0
2537,912,16,1,51.22,0.0
2538,913,4,1,275.0,0.0
2539,913,54,1,106.8,0.0
2540,913,44,1,98.55,0.0
2541,913,25,2,38.25,0.0
2542,914,10,3,68.34,0.0
2543,914,50,1,212.5,0.0
2544,914,7,2,132.09,0.0
2545,915,55,1,550.0,0.0
2546,915,55,3,550.0,0.0
2547,916,29,1,72.79,0.0
2548,916,1,3,300.0,0.0
2549,916,10,1,68.34,0.0
2550,917,18,1,52.67,0.0
2551,918,24,3,29.75,10
2552,918,34,1,408.0,0.0
2553,918,8,1,93.5,0.0
2554,919,41,1,208.43,0.0
2555,919,2,1,362.5,0.0
2556,920,36,1,275.0,0.0
2557,920,10,1,77.13,15
2558,920,36,1,275.0,0.0
2559,920,9,1,112.5,0.0
2560,921,52,1,175.0,0.0
2561,921,36,2,275.0,0.0
2562,921,3,3,337.5,0.0
2563,922,41,1,177.91,0.0
2564,922,29,1,69.99,0.0
2565,923,8,1,114.33,20
2566,923,1,1,300.0,0.0
2567,923,24,2,29.75,0.0
2568,923,20,3,101.38,0.0
2569,924,53,1,45.94,0.0
2570,924,25,2,38.25,0.0
2571,924,11,1,70.07,0.0
2572,925,8,1,97.2,0.0
2573,925,39,1,262.5,0.0
2574,926,9,3,112.5,0.0
2575,926,14,1,400.0,0.0
2576,926,59,3,96.64,0.0
2577,927,26,1,42.5,0.0
2578,927,50,2,212.5,10
2579,928,10,1,49.82,0.0
2580,928,11,1,55.25,0.0
2581,928,50,2,212.5,0.0
2582,928,34,1,408.0,30
2583,929,34,1,565.92,0.0
2584,929,58,1,34.0,0.0
2585,929,14,1,400.0,0.0
2586,930,27,1,25.5,0.0
2587,930,49,2,72.03,0.0
2588,931,17,1,48.68,24.34
2589,931,41,1,184.87,0.0
2590,931,10,2,68.02,0.0
2591,931,1,1,300.0,0.0
2592,932,26,3,42.5,0.0
2593,932,40,1,337.5,0.0
2594,933,10,1,68.02,0.0
2595,933,50,1,212.5,0.0
2596,934,49,1,76.99,0.0
2597,934,29,1,75.72,0.0
2598,934,53,1,46.52,15
2599,935,16,2,47.28,0.0
2600,935,16,1,47.28,0.0
2601,935,37,1,107.83,0.0
2602,936,53,4,44.77,30
2603,936,23,3,50.0,0.0
2604,937,46,1,34.0,17.0
2605,937,35,1,323.0,0.0
2606,938,1,2,300.0,0.0
2607,938,15,3,225.0,0.0
2608,938,8,1,99.23,15
2609,938,9,1,112.5,0.0
2610,938,36,1,275.0,0.0
2611,939,49,1,74.79,0.0
2612,939,20,1,85.73,0.0
2613,940,7,3,126.94,0.0
2614,940,44,1,98.55,0.0
2615,941,3,1,337.5,30
2616,941,50,1,212.5,0.0
2617,942,2,1,362.5,0.0
2618,942,14,2,400.0,0.0
2619,943,10,1,63.32,0.0
2620,943,16,2,46.02,0.0
2621,943,56,2,34.26,0.0
2622,944,50,1,212.5,20
2623,944,19,2,175.0,0.0
2624,945,10,2,78.2,0.0
2625,945,22,2,62.5,0.0
2626,946,42,1,146.38,0.0
2627,946,32,2,137.5,20
2628,946,39,1,262.5,0.0
2629,947,28,1,79.12,0.0
2630,947,48,1,38.25,0.0
2631,948,56,2,39.15,0.0
2632,948,20,2,91.2,0.0
2633,948,42,1,180.03,0.0
2634,948,37,1,123.72,0.0
2635,948,30,2,82.1,0.0
2636,949,4,1,275.0,0.0
2637,949,46,1,34.0,0.0
2638,949,10,3,69.07,0.0
2639,950,26,1,42.5,0.0
2640,950,11,2,71.8,0.0
2641,951,51,1,162.5,0.0
2642,951,11,1,73.99,0.0
2643,951,48,1,38.25,0.0
2644,951,12,2,237.5,30
2645,952,41,2,200.89,0.0
2646,952,10,1,72.34,0.0
2647,952,57,1,98.78,0.0
2648,953,4,1,275.0,0.0
2649,953,34,1,484.78,0.0
2650,954,18,1,55.92,0.0
2651,954,56,2,41.33,30
2652,955,3,2,337.5,0.0
2653,956,49,1,75.11,0.0
2654,956,53,1,44.78,0.0
2655,956,49,1,75.11,0.0
2656,956,11,1,68.09,0.0
2657,956,2,2,362.5,0.0
2658,957,18,1,55.92,0.0
2659,958,12,1,237.5,0.0
2660,958,25,2,38.25,10
2661,958,44,1,83.27,0.0
2662,958,25,1,38.25,0.0
2663,959,20,1,92.32,0.0
2664,959,22,1,62.5,0.0
2665,959,37,2,125.77,0.0
2666,959,37,2,125.77,0.0
2667,960,51,3,162.5,0.0
2668,960,39,2,262.5,0.0
2669,960,50,1,212.5,0.0
2670,961,51,1,162.5,0.0
2671,961,25,1,38.25,0.0
2672,961,7,1,124.41,0.0
2673,962,20,1,83.07,0.0
2674,962,15,2,225.0,0.0
2675,962,52,3,150.66,0.0
2676,963,6,1,325.0,0.0
2677,963,26,1,42.5,0.0
2678,963,51,2,162.5,0.0
2679,964,31,1,54.61,27.3
2680,964,7,2,129.56,0.0
2681,965,15,1,225.0,0.0
2682,965,49,3,89.32,0.0
2683,965,18,2,57.29,0.0
2684,965,31,2,62.94,0.0
2685,966,37,2,123.72,0.0
2686,966,58,1,34.0,0.0
2687,966,25,2,40.48,0.0
2688,966,30,1,82.1,0.0
2689,967,39,2,262.5,0.0
2690,968,33,1,1375.0,0.0
2691,968,42,3,165.62,0.0
2692,968,60,1,1700.0,0.0
2693,968,56,1,36.33,18.16
2694,968,46,1,34.0,0.0
2695,969,56,1,40.86,0.0
2696,969,39,1,262.5,0.0
2697,969,52,3,175.0,0.0
2698,970,40,1,337.5,0.0
2699,970,29,1,74.26,0.0
2700,971,14,3,400.0,0.0
2701,971,21,1,50.0,0.0
2702,971,52,1,175.0,0.0
2703,972,32,1,137.5,0.0
2704,972,44,1,72.25,0.0
2705,973,38,1,362.5,0.0
2706,973,41,1,200.89,10
2707,973,50,1,212.5,0.0
2708,973,8,1,102.44,0.0
2709,974,53,2,32.91,0.0
2710,974,2,1,362.5,0.0
2711,975,3,1,337.5,0.0
2712,975,50,1,212.5,0.0
2713,976,59,2,144.15,0.0
2714,976,8,1,98.1,0.0
2715,976,44,1,107.42,0.0
2716,976,6,1,325.0,0.0
2717,977,30,1,75.08,0.0
2718,977,10,5,65.08,0.0
2719,977,58,1,34.0,0.0
2720,977,53,2,42.27,0.0
2721,978,44,1,137.33,0.0
2722,979,40,3,337.5,0.0
2723,979,40,1,337.5,0.0
2724,979,10,3,49.82,0.0
2725,979,60,1,1700.0,0.0
2726,979,4,1,275.0,0.0
2727,980,11,2,55.25,0.0
2728,980,19,3,175.0,0.0
2729,980,11,1,55.25,0.0
2730,980,13,1,250.0,0.0
2731,981,29,1,77.11,25
2732,981,14,1,400.0,30
2733,981,58,2,34.0,30
2734,981,8,2,100.28,0.0
2735,982,51,1,162.5,0.0
2736,982,39,1,262.5,0.0
2737,982,3,1,337.5,0.0
2738,983,47,2,38.25,20
2739,983,20,1,63.67,0.0
2740,983,52,1,98.56,0.0
2741,983,7,2,97.75,0.0
2742,983,21,2,50.0,0.0
2743,984,55,1,550.0,0.0
2744,984,1,1,300.0,0.0
2745,984,13,1,250.0,30
2746,984,32,1,137.5,0.0
2747,985,9,1,112.5,0.0
2748,985,14,1,400.0,0.0
2749,985,53,1,38.06,0.0
2750,986,9,1,112.5,0.0
2751,986,42,2,146.38,0.0
2752,986,43,3,84.42,0.0
2753,986,27,2,25.5,0.0
2754,987,24,1,29.75,0.0
2755,987,54,1,119.22,0.0
2756,987,52,1,170.51,0.0
2757,988,7,1,149.39,0.0
2758,989,32,1,137.5,0.0
2759,989,56,1,36.7,0.0
2760,989,39,1,262.5,0.0
2761,990,56,3,34.47,0.0
2762,990,53,4,41.57,0.0
2763,990,1,1,300.0,0.0
2764,990,11,1,63.78,0.0
2765,991,10,4,49.82,0.0
2766,991,7,1,97.75,0.0
2767,991,51,1,162.5,0.0
2768,992,56,1,42.64,0.0
2769,992,1,2,300.0,0.0
2770,992,29,1,85.89,0.0
2771,992,2,1,362.5,0.0
2772,993,2,3,362.5,0.0
2773,993,11,1,55.25,20
2774,994,53,2,48.26,15
2775,994,55,1,550.0,0.0
2776,994,14,1,400.0,0.0
2777,995,44,1,105.84,0.0
2778,995,39,1,262.5,10
2779,996,30,1,81.72,0.0
2780,996,58,2,34.0,30
2781,996,13,2,250.0,0.0
2782,996,57,1,97.18,0.0
2783,996,17,1,50.44,0.0
2784,997,40,1,337.5,0.0
2785,997,52,1,170.51,0.0
2786,997,19,2,175.0,0.0
2787,997,38,2,362.5,0.0
2788,998,33,1,1375.0,0.0
2789,998,2,1,362.5,0.0
2790,998,4,1,275.0,0.0
2791,999,51,1,162.5,0.0
2792,999,17,1,50.09,0.0
2793,1000,40,1,337.5,0.0
2794,1001,39,1,262.5,0.0
2795,1001,15,2,225.0,0.0
2796,1001,3,1,337.5,0.0
2797,1002,15,1,225.0,0.0
2798,1002,40,1,337.5,0.0
2799,1002,42,2,140.25,0.0
2800,1003,4,2,275.0,0.0
2801,1004,37,1,112.24,0.0
2802,1004,37,1,112.24,0.0
2803,1004,49,2,74.57,0.0
2804,1004,36,1,275.0,0.0
2805,1005,28,3,91.94,30
2806,1005,9,3,112.5,0.0
2807,1005,15,1,225.0,0.0
2808,1005,52,1,155.65,15
2809,1006,21,2,50.0,0.0
2810,1006,6,1,325.0,0.0
2811,1007,1,1,300.0,0.0
2812,1007,56,3,38.73,0.0
2813,1007,52,1,170.51,0.0
2814,1008,33,1,1375.0,0.0
2815,1008,10,2,80.31,0.0
2816,1008,56,1,43.24,0.0
2817,1008,53,3,52.97,0.0
2818,1008,45,3,105.57,0.0
2819,1009,59,3,166.47,0.0
2820,1009,24,2,29.75,0.0
2821,1009,53,1,51.21,0.0
2822,1010,30,1,57.91,0.0
2823,1010,10,3,49.82,0.0
2824,1011,53,1,41.57,0.0
2825,1011,52,1,145.72,0.0
2826,1012,5,1,487.5,0.0
2827,1012,36,2,275.0,20
2828,1013,51,1,162.5,0.0
2829,1013,44,1,111.12,0.0
2830,1013,31,1,58.37,0.0
2831,1014,49,3,63.75,0.0
2832,1014,43,1,76.5,0.0
2833,1015,53,1,48.01,0.0
2834,1015,21,1,50.0,0.0
2835,1016,52,1,175.0,0.0
2836,1016,42,2,193.89,20
2837,1017,17,1,40.42,20
2838,1017,14,1,400.0,0.0
2839,1017,38,1,362.5,0.0
2840,1018,22,2,62.5,0.0
2841,1018,50,2,212.5,0.0
2842,1018,52,1,157.22,0.0
2843,1018,25,1,38.47,0.0
2844,1019,24,1,29.75,0.0
2845,1019,41,1,203.81,0.0
2846,1019,50,1,212.5,0.0
2847,1020,55,1,550.0,0.0
2848,1021,2,1,362.5,0.0
2849,1021,30,1,81.72,0.0
2850,1021,37,1,119.96,0.0
2851,1022,39,1,262.5,0.0
2852,1023,24,1,29.75,0.0
2853,1023,4,1,275.0,0.0
2854,1023,1,1,300.0,0.0
2855,1023,29,1,69.99,0.0
2856,1024,39,1,262.5,0.0
2857,1024,10,2,72.34,0.0
2858,1024,19,1,175.0,10
2859,1025,24,3,29.75,0.0
2860,1025,17,1,50.39,0.0
2861,1025,51,1,162.5,0.0
2862,1025,18,1,50.64,0.0
2863,1026,55,2,550.0,0.0
2864,1026,7,1,124.41,0.0
2865,1026,24,1,29.75,0.0
2866,1027,59,1,146.09,0.0
2867,1027,31,2,58.37,10
2868,1027,12,1,237.5,0.0
2869,1027,53,2,46.52,0.0
2870,1028,50,1,212.5,0.0
2871,1028,9,1,112.5,0.0
2872,1029,13,1,250.0,0.0
2873,1029,31,1,62.94,0.0
2874,1029,6,1,325.0,0.0
2875,1030,20,1,80.76,10
2876,1031,37,1,123.72,0.0
2877,1031,50,1,212.5,0.0
2878,1032,29,3,84.12,0.0
2879,1032,43,2,112.95,0.0
2880,1033,36,2,275.0,0.0
2881,1033,51,3,162.5,0.0
2882,1033,7,1,124.41,0.0
2883,1034,39,2,262.5,0.0
2884,1034,2,1,362.5,15
2885,1034,4,1,275.0,0.0
2886,1035,17,1,45.72,0.0
2887,1036,12,1,237.5,0.0
2888,1036,49,2,84.18,0.0
2889,1036,23,3,50.0,0.0
2890,1036,20,1,92.32,0.0
2891,1037,27,1,25.5,0.0
2892,1037,13,1,250.0,0.0
2893,1037,3,1,337.5,0.0
2894,1038,2,1,362.5,0.0
2895,1038,59,1,153.58,0.0
2896,1038,10,1,71.26,0.0
2897,1039,49,1,70.49,0.0
2898,1039,37,2,105.86,0.0
2899,1039,44,1,92.08,0.0
2900,1040,36,1,275.0,0.0
2901,1040,11,3,68.53,0.0
2902,1040,53,1,44.77,0.0
2903,1040,3,1,337.5,0.0
2904,1041,37,2,130.29,0.0
2905,1041,10,5,77.13,0.0
2906,1042,18,2,45.95,0.0
2907,1042,10,3,63.32,0.0
2908,1043,20,3,79.71,0.0
2909,1043,39,1,262.5,0.0
2910,1043,34,1,447.64,0.0
2911,1044,10,1,58.32,0.0
2912,1044,13,2,250.0,0.0
2913,1044,30,1,66.44,30
2914,1044,57,1,78.53,0.0
2915,1044,11,1,58.08,0.0
2916,1045,16,1,53.57,0.0
2917,1045,6,1,325.0,0.0
2918,1045,54,1,120.61,0.0
2919,1045,60,1,1700.0,0.0
2920,1046,30,3,76.36,0.0
2921,1047,11,1,68.09,0.0
2922,1047,4,1,275.0,0.0
2923,1047,30,1,77.62,0.0
2924,1047,10,2,68.02,0.0
2925,1048,1,1,300.0,0.0
2926,1048,54,1,125.63,0.0
2927,1049,18,1,50.88,0.0
2928,1049,41,1,187.8,0.0
2929,1049,7,1,133.92,0.0
2930,1050,16,1,48.83,0.0
2931,1050,51,3,162.5,0.0
2932,1050,53,1,43.94,0.0
2933,1050,38,1,362.5,0.0
2934,1051,16,1,36.39,0.0
2935,1051,13,1,250.0,0.0
2936,1051,9,1,112.5,0.0
2937,1051,18,1,36.54,0.0
2938,1051,36,1,275.0,20
2939,1052,10,2,63.81,0.0
2940,1052,9,2,112.5,20
2941,1052,23,1,50.0,0.0
2942,1053,47,1,38.25,0.0
2943,1053,40,2,337.5,0.0
2944,1054,10,3,50.62,0.0
2945,1054,27,1,25.5,12.75
2946,1054,43,2,76.5,0.0
2947,1055,4,1,275.0,0.0
2948,1055,16,1,49.73,20
2949,1055,51,1,162.5,0.0
2950,1055,5,2,487.5,0.0
2951,1056,51,1,162.5,0.0
2952,1056,37,1,85.0,0.0
2953,1056,7,2,97.75,0.0
2954,1057,56,1,41.98,0.0
2955,1057,11,3,78.89,0.0
2956,1057,20,1,98.65,0.0
2957,1057,11,1,78.89,0.0
2958,1057,6,1,325.0,0.0
2959,1058,11,1,55.25,0.0
2960,1058,16,1,36.39,0.0
2961,1058,24,1,29.75,0.0
2962,1059,50,2,212.5,0.0
2963,1059,5,2,487.5,0.0
2964,1059,2,3,362.5,0.0
2965,1059,11,2,66.15,0.0
2966,1060,41,1,184.87,0.0
2967,1060,16,2,49.73,0.0
2968,1060,56,1,36.7,0.0
2969,1061,7,2,124.45,0.0
2970,1061,52,1,133.11,30
2971,1061,36,2,275.0,0.0
2972,1062,3,1,337.5,0.0
2973,1062,40,1,337.5,0.0
2974,1063,20,1,81.86,0.0
2975,1063,37,1,107.83,0.0
2976,1063,25,3,38.25,15
2977,1064,53,1,41.49,0.0
2978,1064,53,3,41.49,10
2979,1065,4,1,275.0,0.0
2980,1065,38,3,362.5,0.0
2981,1065,11,2,70.07,0.0
2982,1065,11,1,70.07,0.0
2983,1066,60,1,1700.0,0.0
2984,1066,37,1,105.57,0.0
2985,1067,37,1,135.16,0.0
2986,1068,29,1,71.97,0.0
2987,1069,35,1,323.0,0.0
2988,1070,37,1,112.46,0.0
2989,1070,55,1,550.0,0.0
2990,1070,7,1,132.09,0.0
2991,1071,7,3,132.09,0.0
2992,1071,10,4,68.34,0.0
2993,1072,25,1,76.3,0.0
2994,1072,37,3,135.16,20
2995,1073,13,1,250.0,0.0
2996,1073,56,2,39.15,0.0
2997,1074,56,1,42.64,15
2998,1074,53,1,52.34,0.0
2999,1074,49,2,89.32,0.0
3000,1074,46,3,34.66,15
3001,1075,49,1,90.54,0.0
3002,1075,56,1,43.24,0.0
3003,1076,27,1,25.5,0.0
3004,1077,40,1,337.5,0.0
3005,1077,46,1,35.06,0.0
3006,1077,1,1,300.0,0.0
3007,1077,37,2,135.16,0.0
3008,1078,25,2,38.25,0.0
3009,1078,25,1,38.25,0.0
3010,1078,53,2,42.27,0.0
3011,1079,11,2,68.09,0.0
3012,1079,55,2,550.0,0.0
3013,1079,9,2,112.5,0.0
3014,1080,58,1,34.0,0.0
3015,1080,17,1,44.0,15
3016,1081,41,1,194.38,0.0
3017,1081,11,1,70.9,0.0
3018,1082,53,1,47.27,0.0
3019,1082,22,1,62.5,0.0
3020,1082,7,1,142.66,0.0
3021,1082,3,1,337.5,0.0
3022,1083,4,1,275.0,0.0
3023,1083,50,1,212.5,10
3024,1084,39,2,262.5,0.0
3025,1084,50,1,212.5,0.0
3026,1084,37,1,128.43,0.0
3027,1085,53,1,44.77,0.0
3028,1085,29,1,72.79,0.0
3029,1086,40,1,337.5,15
3030,1086,40,1,337.5,0.0
3031,1086,39,1,262.5,0.0
3032,1086,20,2,84.3,0.0
3033,1087,9,1,112.5,0.0
3034,1087,7,1,152.37,0.0
3035,1087,6,1,325.0,0.0
3036,1087,10,1,77.13,0.0
3037,1088,27,1,25.5,0.0
3038,1088,6,1,325.0,0.0
3039,1088,52,2,175.0,15
3040,1088,20,2,95.68,0.0
3041,1089,58,2,34.0,0.0
3042,1089,2,1,362.5,15
3043,1089,41,1,177.91,0.0
3044,1089,51,3,162.5,0.0
3045,1090,11,3,80.02,0.0
3046,1090,49,2,89.32,10
3047,1091,6,1,325.0,0.0
3048,1091,57,1,103.91,0.0
3049,1091,28,1,101.46,0.0
3050,1092,52,1,145.72,0.0
3051,1092,6,2,325.0,0.0
3052,1092,39,1,262.5,30
3053,1092,16,1,46.63,0.0
3054,1092,1,1,300.0,0.0
3055,1093,20,2,93.94,0.0
3056,1093,49,1,85.33,0.0
3057,1093,58,1,34.0,0.0
3058,1094,16,1,52.66,0.0
3059,1094,52,1,172.8,0.0
3060,1095,39,1,262.5,0.0
3061,1095,42,2,168.44,0.0
3062,1095,21,2,50.0,30
3063,1095,60,1,1700.0,0.0
3064,1095,11,1,68.53,0.0
3065,1096,60,1,1700.0,0.0
3066,1096,10,3,71.26,0.0
3067,1097,52,1,172.8,0.0
3068,1097,39,1,262.5,0.0
3069,1097,29,1,79.54,0.0
3070,1097,57,1,98.78,0.0
3071,1097,10,2,72.34,0.0
3072,1098,25,1,38.25,0.0
3073,1098,42,1,168.44,0.0
3074,1098,9,2,112.5,0.0
3075,1098,14,3,400.0,0.0
3076,1099,36,1,275.0,0.0
3077,1099,18,1,50.64,0.0
3078,1099,10,1,70.48,0.0
3079,1100,11,1,66.15,0.0
3080,1100,20,2,83.07,0.0
3081,1100,58,1,34.0,0.0
3082,1101,34,1,565.92,0.0
3083,1102,5,1,487.5,0.0
3084,1102,9,1,112.5,0.0
3085,1102,37,1,105.57,0.0
3086,1103,20,1,89.78,0.0
3087,1104,35,1,323.0,0.0
3088,1104,49,3,85.57,0.0
3089,1104,26,1,42.5,0.0
3090,1104,50,1,212.5,0.0
3091,1104,50,2,212.5,0.0
3092,1105,24,1,29.75,0.0
3093,1105,51,1,162.5,15
3094,1105,47,3,38.27,0.0
3095,1106,24,1,29.75,10
3096,1106,20,3,84.3,0.0
3097,1106,11,2,67.31,0.0
3098,1106,4,1,275.0,0.0
3099,1106,21,1,50.0,0.0
3100,1107,56,1,41.33,0.0
3101,1108,40,2,337.5,0.0
3102,1108,11,1,75.0,0.0
3103,1108,27,2,25.5,0.0
3104,1109,41,1,200.89,0.0
3105,1110,7,1,129.23,0.0
3106,1110,3,2,337.5,0.0
3107,1110,9,2,112.5,0.0
3108,1111,34,1,519.52,0.0
3109,1111,29,1,77.11,0.0
3110,1111,39,1,262.5,0.0
3111,1111,39,1,262.5,0.0
3112,1112,49,1,70.62,0.0
3113,1112,14,2,400.0,0.0
3114,1113,4,2,275.0,0.0
3115,1113,22,1,62.5,0.0
3116,1114,17,1,50.44,0.0
3117,1114,14,2,400.0,0.0
3118,1115,37,1,107.83,10
3119,1115,18,1,47.1,0.0
3120,1116,21,2,50.0,0.0
3121,1117,22,1,62.5,0.0
3122,1118,32,3,137.5,0.0
3123,1118,5,1,487.5,0.0
3124,1118,36,1,275.0,0.0
3125,1118,12,1,237.5,0.0
3126,1118,8,1,100.82,0.0
3127,1119,24,3,29.75,0.0
3128,1119,57,1,109.64,0.0
3129,1119,54,3,129.84,0.0
3130,1120,4,1,275.0,0.0
3131,1120,23,1,50.0,0.0
3132,1120,32,1,137.5,0.0
3133,1120,37,1,127.63,0.0
3134,1121,53,1,49.23,0.0
3135,1121,3,1,337.5,0.0
3136,1121,7,1,149.39,0.0
3137,1122,49,2,75.11,0.0
3138,1122,40,2,337.5,0.0
3139,1123,39,2,262.5,0.0
3140,1123,53,1,51.21,0.0
3141,1123,7,1,152.37,0.0
3142,1123,2,1,362.5,0.0
3143,1124,23,1,50.0,0.0
3144,1124,55,1,550.0,0.0
3145,1125,53,2,47.27,0.0
3146,1125,44,1,117.26,20
3147,1125,45,1,90.6,10
3148,1126,20,2,98.65,0.0
3149,1127,56,2,29.75,0.0
3150,1127,20,1,63.67,20
3151,1127,24,1,29.75,0.0
3152,1128,21,1,50.0,0.0
3153,1128,11,3,55.25,0.0
3154,1128,52,2,96.96,0.0
3155,1129,11,1,58.08,10
3156,1129,16,1,42.57,0.0
3157,1129,9,3,112.5,0.0
3158,1129,58,1,34.0,0.0
3159,1130,49,1,85.33,0.0
3160,1131,10,3,79.28,0.0
3161,1131,9,2,112.5,0.0
3162,1131,30,1,86.51,0.0
3163,1132,15,1,225.0,0.0
3164,1132,43,2,95.62,0.0
3165,1132,33,1,1375.0,0.0
3166,1133,37,1,85.0,0.0
3167,1133,59,2,95.15,0.0
3168,1133,2,1,362.5,0.0
3169,1134,14,3,400.0,30
3170,1134,52,1,167.0,30
3171,1134,1,1,300.0,30
3172,1134,13,2,250.0,0.0
3173,1135,53,1,52.97,0.0
3174,1135,50,1,212.5,0.0
3175,1135,51,1,162.5,30
3176,1135,46,1,35.06,0.0
3177,1136,56,3,37.77,10
3178,1136,16,1,51.22,0.0
3179,1136,38,2,362.5,0.0
3180,1136,17,1,50.09,0.0
3181,1136,9,2,112.5,0.0
3182,1137,34,1,453.88,0.0
3183,1137,48,1,38.25,19.12
3184,1137,7,1,124.45,0.0
3185,1138,1,2,300.0,0.0
3186,1139,1,1,300.0,0.0
3187,1139,53,2,51.89,0.0
3188,1139,50,1,212.5,15
3189,1139,38,1,362.5,0.0
3190,1139,53,3,51.89,20
3191,1140,31,1,58.07,0.0
3192,1140,50,1,212.5,0.0
3193,1140,29,2,74.67,0.0
3194,1140,56,1,37.77,0.0
3195,1141,10,2,74.36,0.0
3196,1141,34,1,553.32,0.0
3197,1142,49,1,73.34,0.0
3198,1142,26,1,42.5,10
3199,1142,5,1,487.5,0.0
3200,1143,34,1,555.68,0.0
3201,1143,2,1,362.5,0.0
3202,1144,6,2,325.0,0.0
3203,1144,1,1,300.0,10
3204,1144,16,1,49.73,0.0
3205,1144,54,1,112.23,0.0
3206,1145,24,1,29.75,0.0
3207,1146,3,1,337.5,0.0
3208,1146,51,3,162.5,0.0
3209,1146,41,1,210.27,0.0
3210,1147,44,2,100.21,0.0
3211,1147,48,1,38.25,15
3212,1147,53,1,43.12,0.0
3213,1147,21,1,50.0,0.0
3214,1148,52,1,154.41,0.0
3215,1148,53,2,44.78,0.0
3216,1149,38,1,362.5,0.0
3217,1149,53,1,44.77,0.0
3218,1149,39,1,262.5,0.0
3219,1149,26,1,42.5,15
